Diagnostics/StepsInEval,Diagnostics/TrajsInEval,Diagnostics/CumEvalTime,Diagnostics/CumTrainTime,Diagnostics/Iteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumCompletedTrajs,Diagnostics/CumUpdates,Diagnostics/StepsPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,LengthAverage,LengthStd,LengthMedian,LengthMin,LengthMax,ReturnAverage,ReturnStd,ReturnMedian,ReturnMin,ReturnMax,NonzeroRewardsAverage,NonzeroRewardsStd,NonzeroRewardsMedian,NonzeroRewardsMin,NonzeroRewardsMax,DiscountedReturnAverage,DiscountedReturnStd,DiscountedReturnMedian,DiscountedReturnMin,DiscountedReturnMax,GameScoreAverage,GameScoreStd,GameScoreMedian,GameScoreMin,GameScoreMax,lossAverage,lossStd,lossMedian,lossMin,lossMax,gradNormAverage,gradNormStd,gradNormMedian,gradNormMin,gradNormMax,tdAbsErrAverage,tdAbsErrStd,tdAbsErrMedian,tdAbsErrMin,tdAbsErrMax
0,0,3136.3956937789917,9106.510985851288,50749,12242.90667963028,203000,201,50500,22.961913545059094,5.7404783862647735,8.0,7.960591133004926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0033148199351271616,0.002453080018026713,0.002581317792646587,0.00041230706847272813,0.014945877715945244,0.08155506444188819,0.03520051160728151,0.07558734584397828,0.02704299912853077,0.28143437882923505,0.05253204,0.07316164,0.03246668,2.8416514e-05,0.74290025
0,0,3152.220629930496,9150.050303697586,50999,12302.270933628082,204000,202,50750,22.967746153722103,5.741936538430526,8.0,7.96078431372549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003250138208270073,0.0021819937649277636,0.0026678527938202024,0.0005908210296183825,0.013974389061331749,0.08187140816749351,0.03492198659107709,0.07541135040310451,0.0296460487871335,0.32541214224198434,0.050041355,0.055002935,0.033273034,3.0875206e-05,0.38961864
0,0,3168.0699605941772,9193.644459486008,51249,12361.714420080185,205000,203,51000,22.938854576135512,5.734713644033878,8.0,7.9609756097560975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0031569584261160345,0.00233759139805001,0.0024779787054285407,0.0007994371117092669,0.020002946257591248,0.07938102026241806,0.030921753552484894,0.07248888943985948,0.031059806617907235,0.22912286623714231,0.05304605,0.06509687,0.03430465,0.00010544062,0.9325161
0,0,3183.9036362171173,9237.18095445633,51499,12421.084590673447,206000,204,51250,22.969235366367663,5.742308841591916,8.0,7.961165048543689,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0033178120334632693,0.002890953478808226,0.0023788975086063147,0.0006108793895691633,0.021351473405957222,0.07984041223066216,0.03283343279644726,0.07041444797664856,0.027913343971360537,0.2117928199958652,0.0479945,0.05434151,0.03146054,0.00014400482,0.5508784
1521,2,3199.76474070549,9280.565724611282,51749,12480.330465316772,207000,204,51500,23.04956316302705,5.762390790756762,8.0,7.961352657004831,760.5,0.5,760.5,760,761,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.8532296358296307,0.00931271173783732,-1.8532296358296307,-1.862542347567468,-1.8439169240917934,-21.0,0.0,-21.0,-21.0,-21.0,0.0030181675695348533,0.0021196845728686108,0.0022931714775040746,0.0005124793387949467,0.012844172306358814,0.07728100837043077,0.03193245073407465,0.06872233382811724,0.0263303122672108,0.23787450269659013,0.04750622,0.056225345,0.032506354,3.4928322e-05,0.72572565
0,0,3215.6354343891144,9323.943177700043,51999,12539.578612089157,208000,205,51750,23.05345124698232,5.76336281174558,8.0,7.961538461538462,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003468279368011281,0.002746584923935744,0.0028413328109309077,0.0005938253598287702,0.02149157039821148,0.0844037114086277,0.03566818688136866,0.0774564165251308,0.025816909195444406,0.32839877029888537,0.05315049,0.060793202,0.036321618,2.2500753e-05,0.59117407
1690,2,3231.517533302307,9367.391743659973,52249,12598.90927696228,209000,206,52000,23.01571934323978,5.753929835809945,8.0,7.961722488038277,845.0,83.0,845.0,762,928,-20.0,1.0,-20.0,-21.0,-19.0,22.0,1.0,22.0,21,23,-1.3267983263828542,0.4986794284680207,-1.3267983263828542,-1.825477754850875,-0.8281188979148335,-20.0,1.0,-20.0,-21.0,-19.0,0.003353109078016132,0.0026048333434092077,0.0026481099193915725,0.0007216413505375385,0.02328651398420334,0.08299950688258585,0.03398557821575469,0.07440689041486827,0.030936834120800942,0.22322541320900488,0.051978096,0.059488717,0.03522431,0.00020703673,0.68746805
1961,2,3247.400351047516,9410.998787164688,52499,12658.399138212204,210000,207,52250,22.93207517936583,5.733018794841458,8.0,7.961904761904762,980.5,3.5,980.5,977,984,-19.0,0.0,-19.0,-19.0,-19.0,23.0,0.0,23.0,23,23,-1.495163495806084,0.05257245155801282,-1.495163495806084,-1.5477359473640968,-1.4425910442480712,-19.0,0.0,-19.0,-19.0,-19.0,0.002732264446094632,0.0017837381635405535,0.0021947058849036694,0.0005854213959537446,0.012803936377167702,0.07461340726846896,0.028675753173971547,0.0678774361416021,0.030668080935413577,0.23619418237708276,0.045539405,0.049357105,0.03234816,2.1994114e-05,0.44303966
0,0,3263.284271001816,9454.594781398773,52749,12717.879052400589,211000,208,52500,22.93788724327705,5.7344718108192625,8.0,7.962085308056872,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0028242486875969916,0.002070587677821114,0.0021833485225215554,0.0005250105750747025,0.01583835296332836,0.07603260655848254,0.03223699164671462,0.06844856775770441,0.0284738786175171,0.23854415801797102,0.050410613,0.05786918,0.033336937,0.00017499924,0.5898646
0,0,3279.266462087631,9498.049714326859,52999,12777.31617641449,212000,209,52750,23.012347105791772,5.753086776447943,8.0,7.962264150943396,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0033017168836668134,0.0027332357628896144,0.0023672481765970588,0.0007223626016639173,0.018390875309705734,0.08681963077929085,0.045810435094190215,0.07166765143245202,0.03417037121351153,0.32028981620451774,0.049588744,0.05625414,0.03310937,2.8043985e-05,0.68664896
1822,2,3295.2841436862946,9541.440870046616,53249,12836.72501373291,213000,209,53000,23.04617112433064,5.76154278108266,8.0,7.962441314553991,911.0,0.0,911.0,911,911,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-0.7599681845422365,0.0,-0.7599681845422365,-0.7599681845422365,-0.7599681845422365,-21.0,0.0,-21.0,-21.0,-21.0,0.003048753345385194,0.002303926625272579,0.0022741883294656873,0.0006014710525050759,0.013620339334011078,0.07976580129727734,0.03507967322305306,0.06940382658850855,0.030537419637049312,0.28261743870034484,0.046862744,0.057062183,0.030047763,4.8611313e-05,0.5862079
3041,4,3311.1611399650574,9584.936138153076,53499,12896.097278118134,214000,210,53250,22.991006689563662,5.7477516723909154,8.0,7.962616822429907,760.25,1.920286436967152,760.0,758,763,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.8582138274195685,0.03576409486887825,-1.8626364153627997,-1.900359501650309,-1.807222977302366,-21.0,0.0,-21.0,-21.0,-21.0,0.0031256239309441296,0.0023171654244912637,0.0024286649422720075,0.0005992104997858405,0.01617865264415741,0.07923004829047303,0.0334848619750744,0.07129993782024166,0.033608191166605135,0.2511665460443899,0.049937807,0.0622898,0.03257671,0.00010833144,0.698504
0,0,3327.0050065517426,9628.547159194946,53749,12955.552165746689,215000,211,53500,22.929983662614063,5.732495915653516,8.0,7.962790697674419,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0030747545917984096,0.002495062145616241,0.0023833937011659145,0.0005127376643940806,0.019802073016762733,0.07671514895102487,0.0349682297012147,0.06673713740000842,0.025069402494957357,0.23881685514104412,0.047031764,0.059916373,0.028942779,2.6341528e-05,0.6124308
0,0,3342.8595056533813,9672.011622190475,53999,13014.871127843857,216000,212,53750,23.00730139247002,5.751825348117505,8.0,7.962962962962963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003505264601204544,0.0027661898026299747,0.0025983465602621436,0.000775421445723623,0.018557671457529068,0.09113456520426949,0.04291814547799428,0.08060441943559431,0.03443638288027317,0.3543692435192802,0.054185618,0.06355474,0.037073493,8.821487e-06,0.7537628
0,0,3358.727520465851,9715.455097913742,54249,13074.182618379593,217000,213,54000,23.01841607632788,5.75460401908197,8.0,7.9631336405529956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0033940033151302488,0.002896276267314845,0.0024445279268547893,0.0005699144094251096,0.01995350420475006,0.08533997552661182,0.04080525731811749,0.07289099633270185,0.026509433305805158,0.2721930570004112,0.051059045,0.077779174,0.029650014,5.2399933e-05,0.79420984
1521,2,3374.630056142807,9758.918919086456,54499,13133.548975229263,218000,213,54250,23.00764113735543,5.751910284338858,8.0,7.963302752293578,760.5,2.5,760.5,758,763,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.8537912394763376,0.046568262173971475,-1.8537912394763376,-1.900359501650309,-1.807222977302366,-21.0,0.0,-21.0,-21.0,-21.0,0.00330247521167621,0.0027435514360582376,0.002405378036201,0.0006326355505734682,0.015429222956299782,0.08389979854702227,0.04463847120332884,0.07201149360078557,0.021939317453933637,0.3385085847327852,0.04692195,0.06311494,0.030189123,5.184114e-05,0.8287902
0,0,3390.476547241211,9802.45062661171,54749,13192.92717385292,219000,214,54500,22.971761432052425,5.742940358013106,8.0,7.963470319634703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0032205381747335195,0.0027167404297693326,0.0023653999669477344,0.0006351449410431087,0.019774463027715683,0.08195267189810712,0.04011078012078009,0.0720662703789683,0.0343900128850838,0.26212050136073944,0.050613083,0.06904323,0.030329406,2.9683113e-05,0.818122
0,0,3406.3512613773346,9846.065133810043,54999,13252.416395187378,220000,215,54750,22.928150843309407,5.732037710827352,8.0,7.963636363636364,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0032216472108848393,0.0023009193963540917,0.002489780425094068,0.0005653224070556462,0.013668974861502647,0.08380508671464199,0.03704270870559047,0.07421803877381683,0.032220693874304276,0.2650490456164555,0.04839669,0.06212235,0.02987108,0.00014050305,0.6430074
0,0,3422.185948371887,9889.633919715881,55249,13311.819868087769,221000,216,55000,22.95221175456268,5.73805293864067,8.0,7.963800904977376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0032483583537396042,0.0025976473316123043,0.0023525304859504104,0.000791248690802604,0.02109617367386818,0.08446892863876986,0.0375074009542011,0.0730025569026958,0.034121886429011344,0.2506838531050836,0.049749907,0.056477256,0.033372194,1.1622906e-05,0.7304799
0,0,3438.0373017787933,9933.09776210785,55499,13371.135063886642,222000,217,55250,23.00762990491615,5.751907476229038,8.0,7.963963963963964,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002622856950620189,0.0018269278724416106,0.002055835328064859,0.0005960320704616606,0.010551676154136658,0.07138146627395285,0.03139078337053411,0.06352798466199291,0.02708314192073416,0.23044028896246788,0.048310746,0.05816661,0.029741094,2.2508757e-05,0.52865213
848,1,3453.9196774959564,9976.545261383057,55749,13430.464938879013,223000,217,55500,23.016284404903157,5.754071101225789,8.0,7.9641255605381165,848.0,0.0,848.0,848,848,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-0.7691362499009258,0.0,-0.7691362499009258,-0.7691362499009258,-0.7691362499009258,-21.0,0.0,-21.0,-21.0,-21.0,0.0028007641583681106,0.002263330195893741,0.002163604716770351,0.000647293112706393,0.021365582942962646,0.07224997866371351,0.03114917946822103,0.06564801660576224,0.026063044096567494,0.2507454704327653,0.04535787,0.05380894,0.030063078,8.6426735e-06,0.6898139
0,0,3469.78338098526,10020.227184057236,55999,13490.010565042496,224000,218,55750,22.892765216836764,5.723191304209191,8.0,7.964285714285714,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002928390469867736,0.002316268813911961,0.0022917911410331726,0.0004946535336785018,0.02036234922707081,0.07614439543740519,0.03125835057651669,0.06740839884566194,0.027417177939213222,0.19083545106673724,0.050457403,0.071505256,0.030959047,3.0901283e-05,0.9695704
0,0,3485.638094186783,10063.79012465477,56249,13549.428218841553,225000,219,56000,22.955291499688236,5.738822874922059,8.0,7.964444444444444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002851669269730337,0.0027064205959318704,0.0019513381412252784,0.00038778918678872287,0.02007870003581047,0.07186145260672129,0.035755369123050364,0.062428890141914405,0.02507324235368254,0.2874845884381359,0.043672208,0.05139197,0.02929455,1.3530254e-05,0.64710236
0,0,3501.5177087783813,10107.370054244995,56499,13608.887763023376,226000,220,56250,22.946342717917,5.73658567947925,8.0,7.964601769911504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002401961031020619,0.001755946991140742,0.0018567387014627457,0.00036385623388923705,0.012578675523400307,0.06929649102448363,0.03027911341404038,0.06188082659703757,0.020514113814781486,0.2091848404628862,0.04084066,0.047274537,0.02786465,6.7569315e-05,0.58546543
4644,5,3516.3608067035675,10151.079211473465,56749,13667.440018177032,227000,220,56500,22.878501060383122,5.719625265095781,8.0,7.964757709251101,928.8,2.2271057451320084,928.0,927,933,-20.0,0.0,-20.0,-20.0,-20.0,22.0,0.0,22.0,22,22,0.01115773371174204,0.00024661340913480337,0.01124501284578627,0.010693895327340455,0.011358598834127553,-20.0,0.0,-20.0,-20.0,-20.0,0.002511378226801753,0.0019513859423872322,0.0018356614746153355,0.0006044430192559958,0.013752720318734646,0.06935474895349647,0.031382235506601235,0.061052309635877995,0.02526426483823246,0.21691698120193115,0.04396246,0.059072442,0.02696237,8.651614e-05,0.73252815
0,0,3532.219316005707,10194.837067842484,56999,13727.05638384819,228000,221,56750,22.85303904210491,5.713259760526228,8.0,7.964912280701754,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002446986755821854,0.0017702325083388314,0.0018172116251662374,0.0004916532197967172,0.011308067478239536,0.07022905765412778,0.029381489325745157,0.061951372862360736,0.02832169873320468,0.19928281564290745,0.040915903,0.048055694,0.025844187,2.1994114e-05,0.43599856
0,0,3548.0654401779175,10238.629046440125,57249,13786.694486618042,229000,222,57000,22.83523220514792,5.70880805128698,8.0,7.965065502183406,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002939012622460723,0.001845047065849762,0.0024748516734689474,0.0004135792260058224,0.011025814339518547,0.08135562024846126,0.03214628844259704,0.07351446417653548,0.028046412501862714,0.1965790892837559,0.046408452,0.05351059,0.030156713,8.5666776e-05,0.42692232
0,0,3564.006119966507,10282.941148042679,57499,13846.947268009186,230000,223,57250,22.56719866209993,5.6417996655249825,8.0,7.965217391304348,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002784878598060459,0.0021072463879241274,0.002079765312373638,0.000595355755649507,0.014375463128089905,0.07623958150687836,0.03298211285362681,0.0676613079118353,0.024851040657994542,0.22388648852980933,0.046716698,0.061560884,0.029999137,5.7205558e-05,0.6197865
0,0,3579.873861312866,10326.530119419098,57749,13906.403980731964,231000,224,57500,22.941582891790468,5.735395722947617,8.0,7.965367965367966,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00267551242467016,0.0022599243684731773,0.001995128928683698,0.0005512582720257342,0.022162841632962227,0.07437196860380084,0.03030647939059545,0.06743212923350239,0.030448381590279152,0.2029174397675437,0.044772647,0.06031795,0.028026499,0.00028550625,0.765441
0,0,3595.7413465976715,10370.109891414642,57999,13965.851238012314,232000,225,57750,22.946425697276233,5.736606424319058,8.0,7.9655172413793105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002921343599911779,0.0022429100905422207,0.0022192620672285557,0.0005960555863566697,0.016443971544504166,0.07714127230319415,0.034928082342539,0.06951508976620291,0.027114252740317854,0.27204446861602594,0.044979583,0.05378408,0.029604346,1.783669e-05,0.7013271
2281,3,3611.6146709918976,10413.609315395355,58249,14025.223986387253,233000,226,58000,22.98881016087449,5.747202540218622,8.0,7.965665236051502,760.3333333333334,0.4714045207910317,760.0,760,761,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.8563338730755765,0.008780108828080436,-1.862542347567468,-1.862542347567468,-1.8439169240917934,-21.0,0.0,-21.0,-21.0,-21.0,0.002505313934874721,0.0019750688074491136,0.0019013007986359298,0.0004626875161193311,0.014504916965961456,0.06866320497911338,0.03115907336504623,0.0604740501442025,0.02237963440943848,0.20289556659210672,0.043538313,0.057049204,0.026707212,3.1858683e-05,0.7933377
0,0,3627.46661233902,10457.185253620148,58499,14084.651865959167,234000,226,58250,22.948444502591368,5.737111125647842,8.0,7.965811965811966,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0026344429391901942,0.0020423011414797305,0.001972828642465174,0.0005346059333533049,0.01463521458208561,0.06974821513713539,0.032877243663870064,0.06002805286487767,0.029913311373481834,0.24722408825063677,0.04685628,0.055624463,0.029666603,3.798306e-05,0.60592353
0,0,3643.30051779747,10500.822848796844,58749,14144.123366594315,235000,227,58500,22.916019912435896,5.729004978108974,8.0,7.965957446808511,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002520923900185153,0.0020238941336169045,0.0018065444892272353,0.0005062106647528708,0.011658472009003162,0.06671259144616405,0.030682887110459117,0.05969276660470533,0.021530176336362606,0.17198289116079957,0.040719822,0.049253896,0.026555046,1.8030405e-05,0.52815586
870,1,3659.1579129695892,10544.480812072754,58999,14203.638725042343,236000,228,58750,22.90532871815856,5.72633217953964,8.0,7.966101694915254,870.0,0.0,870.0,870,870,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-1.1040891005690463,0.0,-1.1040891005690463,-1.1040891005690463,-1.1040891005690463,-21.0,0.0,-21.0,-21.0,-21.0,0.0027361776444595307,0.002024502777873769,0.0021349461749196053,0.0004990888992324471,0.012649900279939175,0.06989179288428145,0.030838324008559955,0.06361674782818424,0.024444479297098583,0.20767669970761812,0.045226116,0.06197361,0.026772344,2.2731721e-05,0.60270345
0,0,3674.9939682483673,10588.185570955276,59249,14263.179539203644,237000,229,59000,22.88080349986549,5.720200874966372,8.0,7.966244725738397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0024352796680759637,0.0020862184613997773,0.0017977560055442154,0.00040110290865413845,0.019009560346603394,0.06509287026166434,0.031385782972506035,0.055530117847838886,0.021735362576635095,0.21563446021025118,0.041490532,0.048841428,0.026668502,4.0352345e-05,0.43979675
0,0,3692.0552814006805,10631.913844585419,59499,14323.9691259861,238000,230,59250,22.868499416603836,5.717124854150959,8.0,7.966386554621849,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002808235449832864,0.002433788587782053,0.0021858414402231574,0.00046146867680363357,0.020688971504569054,0.06907755824468584,0.0336020178948035,0.05895151388416274,0.023312938170677793,0.236463694798961,0.04433908,0.055186857,0.02865206,4.437752e-05,0.517684
0,0,3707.8601088523865,10675.549961566925,59749,14383.410070419312,239000,231,59500,22.91679620402098,5.729199051005245,8.0,7.96652719665272,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0028493942072382195,0.002508306470728805,0.002010975033044815,0.00046553093125112355,0.018983015790581703,0.07379426377408703,0.03790200175119286,0.06382334785372716,0.02386912605491187,0.3274226638525047,0.046070445,0.06215489,0.028044887,1.0419637e-05,0.7441885
